link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/75001-sweat-romance-2,2457,Sweat Romance 2,South Korea,,9,['Romance'],"['Miniseries', 'Web Series']",2020-02-15,N/A,7 min.,Not Yet Rated,6.7,13,74,"['Jo Hyung Joo', 'Ki Eun Soo', 'Ko Jae Hyun', 'Hwang Min Hwan']",,
https://mydramalist.com/16431-ready-for-start-vol.-1,2458,Ready for Start - Vol. 1,South Korea,A black comedy about the daily lives of employees in an advertisement agency and their competitive working environment.  ~~ Based on writer Lee Hyeon Min's original webtoon.,12,"['Business', 'Comedy', 'Drama']","['Short Length Series', 'Black Comedy', 'Web Series', 'Adapted From A Webtoon']",2016-01-25,Naver TV Cast,8 min.,Not Yet Rated,6.7,120,499,"['Baek Sung Hyun', 'Lee Ki Chan', 'Baek Seung Hoon', 'Lee Hyang Suk', 'Choi Byung Mo', 'Lee Dae Yeon']",,
https://mydramalist.com/7488-ugly-miss-young-ae-season-12,2459,Ugly Miss Young Ae Season 12,South Korea,"This drama revolves around an unmarried Young-ae, about the prejudice portrayed of chubby women and the stress they get from their superiors, colleagues and work.",20,['Comedy'],N/A,2013-07-18,tvN,,Not Yet Rated,6.7,6,85,"['Kim Hyun Sook', 'Ra Mi Ran', 'Yoon Seo Hyun', 'Han Ki Woong', 'Jung Da Hye', 'Song Min Hyung']","Baek Sun Woo,  Myung Soo Hyun,  Choi Bo Rim,  Lee Shi Eun,  Han Sul Hee ",Han Sang Jae 
https://mydramalist.com/2807-definitely-neighbors,2460,Definitely Neighbors,South Korea,"Married couple gets divorced. Prior to their divorce, the couple had an argument and their five year old son left the house. Their child died by a car accident. The guilt from their child's death weighted heavily on the parents and eventually they divorced because of this.

As time goes on, the ex spouses meet again as neighbors.",65,"['Romance', 'Family']",N/A,2010-03-13,SBS,1 hr. 10 min.,Not Yet Rated,6.7,42,214,"['Yoo Ho Jung', 'Son Hyun Joo', 'Yoon Sang Hoon', 'Hong Yo Sub', 'Kim Sung Ryung', 'Ban Hyo Jung']",Choi Hyun Kyung ,Jo Nam Gook 
https://mydramalist.com/54439-winter-vacation,2461,Winter Vacation,South Korea,"It is a teen romance web drama that tells the stories of teenagers, their worries, changes, and new starts.
(Source: Kpopmap)",6,"['Romance', 'School', 'Youth']","['Short Length Series', 'Teenager', 'Miniseries', 'High School', 'Web Series', 'Coming of age', 'Student']",2020-01-10,vLive,11 min.,15+ - Teens 15 or older,6.7,42,262,"['Seo Sung Hyuk', 'Lee Hwi Seo', 'Cho Yeong In', 'Park Young Jae', 'Ki Eun Soo']",Kim Hyo Jin ,
https://mydramalist.com/25768-my-beautiful-launderette,2462,Dream Change Laundromat,South Korea,"Dream Change Laundromat is operated by a witch-crafted woman who can erase a person's memory. Even though a sad couple erased their memory, they wouldn't forget the feeling. A fantasy love story like a falling petal.

(Source: Amazon Prime)",10,"['Mystery', 'Romance', 'Fantasy']","['Bodyguard Male Lead', 'Short Length Series', 'Witch', 'Miniseries', 'Memory Erasure', 'Web Series', 'Amnesia', 'Investigation']",2017-09-25,Naver TV Cast,12 min.,13+ - Teens 13 or older,6.7,12,177,"['Yoon Ji Min', 'Jei', 'Kang Hui', 'Yeo Wook Hwan', 'Song Young Jae', 'Han Chul Woo']",,
https://mydramalist.com/2687-the-bean-chaff-of-my-life,2463,The Bean Chaff Of My Life,South Korea,"That rare story of two best friends falling in love, The Bean Chaff of My Life is a funny, endearing drama about two people looking for the perfect one. Punctuated with the occasional musical element, it features singing and dancing in a cheery romp that tells the story of two perfectionists who overlook each other.

Eun Young and Gyung Soo meet in their early twenties when she is part of the campaign",16,"['Friendship', 'Romance', 'Drama', 'Melodrama']","['Musical', 'Friends to Lovers']",2003-04-07,MBC,1 hr. 10 min.,15+ - Teens 15 or older,6.7,47,216,"['So Yoo Jin', 'Park Kwang Hyun', 'Heo Jung Min', 'Song Ok Sook', 'Byun Jung Soo', 'Jo Eun Ji']",Jo Myung Joo ,Han Hee 
https://mydramalist.com/9030-men-of-the-bath-house,2464,Men of the Bath House,South Korea,"The story of a grandfather and a large family who have lived in public baths for over 30 years.

(Source: Wikipedia)",83,['Drama'],N/A,1995-11-18,KBS2,60 min.,Not Yet Rated,6.7,6,34,"['Kang Boo Ja', 'Lee Soon Jae', 'Seo Kwon Soon', 'Yoon Da Hoon', 'Kim Ho Jin', 'Jang Yong']",Kim Soo Hyun ,Jung Eul Young 
https://mydramalist.com/717017-wanna-sleepover-season-2,2465,Wanna Sleepover Season 2,South Korea,,9,"['Romance', 'Drama']","['Short Length Series', 'Miniseries', 'Web Series']",2021-12-19,N/A,10 min.,Not Yet Rated,6.7,5,33,"['Seo Hye Lin', 'Kim Dong Woo']",,
https://mydramalist.com/1287-ireland,2466,Ireland,South Korea,"A westernized Irish adoptee, Joong-Ah inevitably flies back to Korea to confront her past and to see the country she is really from, only to fall in love with her brother, Jae-Bok. Their love is painful, as they are never meant to be together as lovers, but merely as brother and sister. The show's message is that there is no such thing as noble innocent love and that love is adversity itself.",16,"['Romance', 'Drama', 'Melodrama']","['Brother-Sister Relationship', 'Flashback To Past', 'Star Crossed Lovers', 'Taboo', 'Forbidden Love', 'Calm Female Lead', 'Tearjerker', 'Trauma', 'Love Square', 'Family Secret']",2004-09-01,MBC,1 hr. 10 min.,Not Yet Rated,6.6,226,871,"['Lee Na Young', 'Kim Min Joon', 'Kim Min Jung', 'Hyun Bin', 'Lee Hwi Hyang', 'Kim In Tae']",In Jung Ok ,Kim Jin Man 
https://mydramalist.com/27188-tv-novel-waves-waves,2467,"TV Novel: Waves, Waves",South Korea,A human family drama depicting the story of a family of five women who lost their property and became separated families after the war.,143,"['Family', 'Melodrama']",N/A,2018-02-12,KBS2,35 min.,15+ - Teens 15 or older,6.6,29,195,"['Jay Kim', 'Park Jung Wook', 'Jo A Young', 'Jang Jae Ho', 'Lee Shi Hoo', 'Lee Kyung Shil']","Lee Hyun Jae,  Lee Hyang Won ",Lee Duk Gun 
https://mydramalist.com/18540-the-unusual-family,2468,The Unusual Family,South Korea,"The Unusual Family' is about two country girls with different dreams. There is a girl from the countryside, named Dan Yi. She wants to support rural communities. And, there's Sam Wol who is happy to leave her hometown and has a dream of becoming one like Cinderella. With two different dreams, they both move over to Seoul. How would their life change in the near future?",149,"['Drama', 'Family', 'Melodrama']",N/A,2016-05-02,KBS1,35 min.,Not Yet Rated,6.6,152,567,"['Lee Shi Ah', 'Gil Eun Hye', 'Kim Jin Woo', 'Shin Ji Hoon', 'Sun Woo Jae Duk', 'Jeon Mi Seon']",Son Ji Hye ,Lee Duk Gun 
https://mydramalist.com/9669-the-tale-of-janghwa-and-hongryeon,2469,The Tale of Janghwa and Hongryeon,South Korea,"Janghwa is the woman who gets everyone's attention and love with her gorgeous appearance. She had a perfect marriage and enjoys her luxurious life. She only concerns and cares about herself, and she's not changed after she got married. Hongryeon, the deprived single mother, has a dream of having a happy family of her own, but this modest hope is not easy for her. Nevertheless, Hongryeon is an energetic and optimistic person",150,"['Drama', 'Melodrama']",N/A,2009-04-20,KBS2,25 min.,15+ - Teens 15 or older,6.6,16,88,"['Kim Se Ah', 'Jang Hyun Sung', 'Yoon Hae Young', 'Jeon Yang Ja', 'Yeo Woon Kye', 'Kim Yoon Tae']",Yoon Young Mi ,
https://mydramalist.com/56931-oppa-will-date-instead,2470,Phantom the Secret Agent,South Korea,"A romantic drama that focuses on the love stories of high school best friends Min Joo, Kang Chan, Bang Hee, and Hyun Beom. Everything begins when Min Joo, who develops an unrequited love for Kang Chan for a long time ends up having her deceased brother Dae Yeon’s soul take control of her body. To fulfill his younger sister’s one-sided love, Dae Yeon does his best to win over Kang Chan’s heart.

(Source: Soompi)",4,"['Romance', 'Drama', 'Supernatural']","['Web Series', 'Secret Crush', 'Friendship', 'Unrequited Love', 'Short Length Series', 'Cheerful Female Lead', 'Brother-Sister Relationship', 'Shy Female Lead', 'Possessed', 'Car Accident']",2020-07-13,Naver TV Cast,11 min.,15+ - Teens 15 or older,6.6,143,949,"['Yoon Bo Mi', 'Han Se Jin', 'Jang Chun', 'Park Su Min', 'Jeong Ha Yul', 'Jung Jin']",,
https://mydramalist.com/12597-roll-of-thunder,2471,Roll of Thunder,South Korea,"This drama tells the story of Prince Gwang Hae and Heo Gyun, a radical intellectual and politician of the period who is credited as the author of The Tale of Hong Gil Dong.",50,['Historical'],N/A,2000-10-18,KBS2,,Not Yet Rated,6.6,4,31,"['Choi Jae Sung', 'Lee Hyun Kyung', 'Im Chae Moo', 'Ahn Hae Sook', 'Kim Heung Ki', 'Oh Jung Hae']",Son Young Mok ,
https://mydramalist.com/63425-phoenix,2472,Phoenix 2020,South Korea,"Belonging to the wealthiest class and as the daughter of an influential chaebol family in Korea, Ji Eun grew up with everything. When she meets Se Hoon, who comes from an underprivileged family, he treats her like no other, and she falls in love with him. Although Ji Eun's family opposes their relationship, they get married. However, due to reoccurring conflicts, Ji Eun and Se Hoon become exhausted and end their marriage.",120,"['Business', 'Romance', 'Drama', 'Melodrama']","['Disapproving Parent', 'Time Skip', 'Divorce', 'Family Pressure', 'Rags To Riches', 'First Love', 'Marriage', 'Pregnancy', 'Love Triangle', 'Bitterness']",2020-10-26,SBS,30 min.,15+ - Teens 15 or older,6.6,148,"1,061","['Hong Soo Ah', 'Lee Jae Woo', 'Seo Ha Joon', 'Park Young Rin', 'Yang Hye Jin', 'Sung Hyun Ah']",Lee Yoo Jin ,Lee Hyun Jik 
https://mydramalist.com/698837-without-blood-or-tears,2473,Red Shoes,South Korea,"A story about a heartless mother who betrayed her father and turned away from her sick younger brother for love and desire, and a daughter who dreams of revenge against such mother.
(Source: Naver)",100,"['Romance', 'Drama', 'Family', 'Melodrama']","['Soap Opera', 'Selfish Mother', 'Revenge', 'Female Centered Plot', 'Greed', 'Death of a Parent', 'Rich Man/Poor Woman', 'Selfish Female Lead', 'First Love Returns', 'Dead Parents']",2021-07-05,KBS2,35 min.,15+ - Teens 15 or older,6.6,172,795,"['Choi Myung Gil', 'So Yi Hyun', 'Park  Yoon Jae', 'Jung Yoo Min', 'Shin Jung Yoon', 'Sun Woo Jae Duk']",Hwang Soon Young ,Park Ki Hyun 
https://mydramalist.com/3165-come-come-absolutely-come,2474,"Come, Come, Absolutely Come",South Korea,Sitcom depicts the lives of two women and a man who live together in the same house.,60,['Sitcom'],N/A,2011-12-05,MBN,30 min.,Not Yet Rated,6.6,16,367,"['Yoo In Young', 'Lee Soo Kyung', 'Jin Yi Han', 'Uhm Hyo Sub', 'Han Jin Hee', 'Kang Nam Gil']",Kim Gyung Mi ,
https://mydramalist.com/12625-splendid-days,2475,Splendid Days,South Korea,"The drama is set in the early 70s. The period when poverty ruled everything, but there's hope, and people who were happy because of their families. They are the main characters of this drama.

The two brothers who have only youth and spirit, Suk Jin and Chul Jin and Min Joo, Yun Shil's love, the big and small setbacks of life. And through the process of overcoming it, it refers to the",50,"['Romance', 'Drama']","['Secondary Couple', 'Unrequited Love']",2001-11-03,SBS,60 min.,15+ - Teens 15 or older,6.6,7,150,"['Ji Sung', 'Park Sun Young', 'Gong Hyo Jin', 'Ryu Seung Beom', 'Im Ye Jin', 'Kim Young Ok']",Noh Hee Kyung ,
https://mydramalist.com/1219-the-queen-returns,2476,The Queen Returns,South Korea,"Cha Do-kyung was an &quot;it girl&quot; and center of attention during her school days. Thanks to her looks and affluent family background, she was surrounded by many suitors and admirers. On the other hand, Jang Gong-sim, Do-kyung's friend, who always lagged far behind Do-kyung in every aspect felt inferior to her while growing up. However, Do-kyung's accidental one-night stand with Bong-hee, Gong-shim's then boyfriend, led to an unwanted pregnancy resulting in the",16,"['Romance', 'Drama', 'Melodrama']",N/A,2009-09-14,KBS2,60 min.,Not Yet Rated,6.6,53,274,"['Tak Jae Hoon', 'Oh Yeon Soo', 'Lee Jae Hwang', 'Hwang Shin Hye', 'Oh  Seung Yun', 'Song Dae Gwan']",Lee Joo Yeon ,Park Gi Ho 
https://mydramalist.com/1118-dont-ask-me-about-the-past,2477,Don't Ask Me About The Past,South Korea,"Kwak Sun Young gets into a car accident and develops this ability of detecting a man's past from his body odors. She divorces her husband when she finds out about his long history of girlfriends. Sun Young then sets up a business where she helps women and even the police track down suspicious men and husbands.

(DW)",16,"['Comedy', 'Romance', 'Supernatural']","['pre-produced', 'Special Power']",2008-05-17,OCN,60 min.,15+ - Teens 15 or older,6.6,260,776,"['Kim Yoo Mi', 'Kim Won Hee', 'Kim Seung Soo', 'Jung Yoo Seok', 'Park Jae Jung', 'Jo Jin Woong']",,Kim Heung Dong 
https://mydramalist.com/1077-land-of-wine,2478,Land of Wine,South Korea,Seo Joon portrays the troublemaker son of a rich businessman. The drama draws the life of Seo Joon as he finds his own success in an alcohol business selling traditional Korean beer.,16,"['Romance', 'Drama', 'Melodrama']",N/A,2003-04-09,SBS,1 hr. 5 min.,15+ - Teens 15 or older,6.6,14,225,"['Lee Dong Wook', 'Kim Min Jung', 'Kim Jae Won', 'Choi Kang Hee', 'Park In Hwan', 'Lee Se Young']",Lee Hyang Hee ,Lee Jin Suk 
https://mydramalist.com/22474-im-not-a-girl-anymore,2479,I'm Not A Girl Anymore,South Korea,"‘I’m Not A Girl Anymore’ revolves around Na So Nyuh’s love life prior to becoming a top star, as she reflects on her experiences with her four ex-boyfriends, one of which had too made their debut in the industry.",12,['Romance'],"['Web Series', 'Celebrity', 'First Love', 'Unrequited Love', 'Short Length Series', 'Past and Present']",2016-11-07,Naver TV Cast,7 min.,Not Yet Rated,6.6,50,261,"['Park Kyung Ri', 'Hong Jin Ho', 'Joo Woo Jae', 'Ren', 'Seo Tae Hoon', 'Choi Sung Joon']",,
https://mydramalist.com/5514-can-we-love-again,2480,Can We Love Again,South Korea,"This two-part drama comments on the gender inequality prevalent in Korea. Can We Love Again depicts a repressed middle-class housewife, Kang Young Sook, who is neglected by her self-absorbed husband and children, despite having been devoted to their well-being for 20 years. Young Sook eventually decides that she can no longer tolerate such treatment, and is determined to leave them to fend for themselves and become independent. ",2,"['Romance', 'Family']",['Miniseries'],2006-03-18,MBC,,Not Yet Rated,6.6,3,43,"['Park Soon Chun', 'Kang Nam Gil', 'Lee Sang Sook', 'Bang Eun Hee', 'Cha Yeong Ok']",,
https://mydramalist.com/12659-sunrise-house,2481,Sunrise House,South Korea,-,132,['Drama'],N/A,2002-10-21,SBS,,Not Yet Rated,6.6,3,15,"['Jang Shin Young', 'Choo Ja Hyun', 'Kim Min Sung', 'Lee Byung Wook', 'Oh Dae Gyu', 'Jun Hyun']",,
https://mydramalist.com/12827-traveling-women,2482,Traveling Women,South Korea,,94,['Drama'],N/A,2004-05-03,SBS,,Not Yet Rated,6.6,3,25,"['Park Ji Young', 'Hwang In Sung', 'Yeo Hyun Soo', 'Geum Bo Ra', 'Shin So Mi', 'Jung Jae Soon']",,Jung Eul Young 
https://mydramalist.com/49025-orange-light,2483,Orange Light,South Korea,,3,"['Comedy', 'Romance', 'Drama']","['Miniseries', 'mobile drama', 'Web Series']",2014-06-09,N/A,14 min.,Not Yet Rated,6.6,3,13,"['Lee Shin Sung', 'Jang Do Yeon']",,
https://mydramalist.com/705659-love-on-live,2484,Love On Live,South Korea,,5,['Romance'],"['Short Length Series', 'Miniseries', 'Web Series']",2021-07-15,Naver TV Cast,10 min.,Not Yet Rated,6.6,3,61,['Seo Hye Lin'],,
https://mydramalist.com/5903-woman-of-matchless-beauty-park-jung-kum,2485,"Woman of Matchless Beauty, Park Jung Kum",South Korea,"Park Jung Kum is a divorced woman who is caught between two men. Lee Eun Sung, a doctor, is Jung Kum’s first love. Han Gyung Soo, a Human Rights lawyer, falls in love with Jung Kum as well. He has had a hard life growing up.",52,['Romance'],N/A,2008-02-02,MBC,1 hr. 10 min.,Not Yet Rated,6.6,19,239,"['Son Chang Min', 'Kim Min Jong', 'Han Go Eun', 'Bae Jong Ok', 'Bae Soo Bin', 'Jo Kyung Hoon']",Ha Chung Ok ,Lee Hyung Sun 
https://mydramalist.com/5401-want-to-love-again,2486,Want to Love Again,South Korea,"Yeo-Jin (Lee Eung-Kyung), comes to see Eun-Woo (Kim Ji-seok) who is wearing a prison uniform, cries and tells him that she loves him. Then Ji-Heon (Kim Byeong-Se) helps Yeo-Jin to her feet. A year ago, Yeo-Jin was a standard wife who lived with her husband, Ji-Heon who worked at an orthopedic university hospital, and her loud, cranky mother-in-law, Mrs. Shim (Yun So-Jeong). Eun-Seo goes to visit her son, Min-Hyung, who’s hospitalized and cheers him up. ",128,"['Romance', 'Family']",N/A,2006-02-27,SBS,,Not Yet Rated,6.6,5,85,"['Kim Ji Suk', 'Lee Eung Kyung', 'Sung Dong Il', 'Yeo Jin Goo', 'Yoon So Jung', 'Shin So Mi']",Yoo Hyun Mi ,Park Hyung Ki 
https://mydramalist.com/12460-king-and-rain,2487,The King and the Queen,South Korea,"This drama depicts the power struggle between various members of the royal family between the reigns of King Sejong and Yeonsangun, for the ultimate prize: the throne.",186,['Historical'],"['King Male Lead', 'Historical Figure', 'Historical Fiction', 'Sejong The Great', 'Royalty', 'Joseon Dynasty']",1998-06-06,KBS1,,Not Yet Rated,6.6,5,63,"['Chae Shi Ra', 'Im Dong Jin', 'Jung Tae Woo', 'Seo Hak', 'Kim Byung Gi', 'Lee Kwang Ki']",Jung Ha Yeon ,
https://mydramalist.com/9280-everything-kimchi,2488,Everything Kimchi,South Korea,"A housewife who put all her hopes on her husband is abandoned by him. Her entire life is shattered to the core. Despite the betrayal of her husband and the subsequent hardships she encounters as a divorcee, she starts a Kimchi business to start anew. A success story of a housewife who overcomes her pain and anguish.
(Source: MBC)",132,['Drama'],"['Hardworking Female Lead', 'Infidelity', 'Divorce', 'Birth Secret', 'Evil Stepmother']",2014-04-07,MBC,40 min.,15+ - Teens 15 or older,6.6,38,232,"['Kim Ji Young', 'Kim Ho Jin', 'Cha Hyun Jung', 'Won Ki Joon', 'Min Joon Hyun', 'Lee Bo Hee']",Won Young Ok ,"Kim Heung Dong,  Lee Gye Joon "
https://mydramalist.com/1108-a-happy-woman,2489,A Happy Woman,South Korea,"Lee Ji Yeon has a natural, affirmative and bright personality and is a jewelry accessory designer. She is married to Choi Joon Ho. Kim Tae Seop is a dectective who is very quiet and is devoted to Ji Yeon after he falls in love with her. Ji Yeon is caught between two men.",58,"['Romance', 'Drama', 'Family', 'Melodrama']","['Marriage', 'Love Triangle']",2007-01-06,KBS2,60 min.,15+ - Teens 15 or older,6.6,31,159,"['Kim Suk Hoon', 'Jung Gyu Woon', 'Yoon Jung Hee', 'Jang Yong', 'Kang Ji Sub', 'Park Sung Woong']",Park Jung Ran ,Kim Jong Chang 
